qt_tok_dom_ponto,qt_tok_dom_hifen,qt_tok_dom_underline,qt_tok_dir_ponto,qt_tok_dir_barra,qt_tok_dir_interrog,qt_tok_dir_igualdade,qt_tok_dir_hifen,qt_tok_dir_underline,qt_tok_dir_arroba,qt_tok_dir_exclam,at_tok_dir_til,qt_tok_arq_ponto,qt_tok_arq_interrog,qt_tok_arq_igualdade,qt_tok_arq_hifen,qt_tok_arq_underline,qt_tok_arq_arroba,qt_tok_arq_exclam,at_tok_arq_til,qt_tok_par_ponto,qt_tok_par_barra,qt_tok_par_interrog,qt_tok_par_igualdade,qt_tok_par_hifen,qt_tok_par_underline,qt_tok_par_arroba,qt_tok_par_ecomerc,qt_tok_par_exclam,at_tok_par_til,qt_params,qt_tok_url_ponto,qt_tok_url_barra,qt_tok_url_interrog,qt_tok_url_igualdade,qt_tok_url_hifen,qt_tok_url_underline,qt_tok_url_arroba,qt_tok_url_ecomerc,qt_tok_url_exclam,at_tok_url_til,pres_tld_arg,comp_dominio,comp_diretorio,comp_arquivo,comp_params,comp_url,mal_phi,presenca_marca,ip_assoc,sn_assoc,data_tempo_ativo,geo_localizacao,rank_google,rank_alexa,rbl_check,classe
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,14,0,6,0,20,0,0,0,0,0,0,0,-1,0,maliciosa
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,33,0,0,0,33,0,0,0,0,0,0,-1,-1,0,maliciosa
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,33,0,0,0,33,0,0,0,0,0,0,-1,-1,0,maliciosa
1,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,14,6,11,0,31,0,0,1,2,1043,0,0,-1,8,maliciosa
3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,13,11,0,0,24,0,2,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,-1,-1,0,maliciosa
0,0,0,2,9,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,2,0,0,1,0,0,0,,72,33,0,105,0,0,0,13,0,0,-1,-1,52,maliciosa
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,3,0,0,0,1,0,0,0,,33,0,0,33,0,2,0,13,0,0,-1,-1,52,maliciosa
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,1,0,0,0,,42,9,0,51,0,2,0,13,0,0,-1,-1,52,maliciosa
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0,0,0,1,0,0,0,,24,0,0,24,0,0,0,13,0,0,-1,-1,52,maliciosa
3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,14,0,17,0,31,0,0,0,0,0,0,-1,-1,0,maliciosa
1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,12,14,0,0,26,0,0,0,0,0,0,0,-1,0,maliciosa
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,0,12,0,24,0,0,0,0,0,0,0,-1,0,maliciosa
2,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,1,3,0,0,0,0,0,0,13,42,0,3,58,0,0,2,2,1490,0,0,-1,8,maliciosa
1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,8,69,0,0,77,0,0,2,2,1490,0,4,-1,8,maliciosa
1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,8,43,39,0,90,0,0,2,2,1490,0,4,-1,8,maliciosa
3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,16,0,9,0,25,0,0,2,2,1490,0,0,-1,8,maliciosa
3,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,0,14,20,9,0,43,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,19,30,0,0,49,0,0,1,0,0,0,-1,-1,4,maliciosa
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,19,23,6,0,48,0,0,0,0,0,0,-1,-1,0,maliciosa
1,0,0,2,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,0,0,0,0,0,0,18,29,19,0,66,0,0,1,2,1043,0,-1,-1,8,maliciosa
3,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,8,8,1,0,0,0,0,0,0,0,1,13,15,15,46,89,0,0,0,0,0,0,-1,-1,0,maliciosa
1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,11,17,9,0,37,0,0,1,2,1043,0,2,-1,8,maliciosa
2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,12,10,9,0,31,0,0,0,0,0,0,0,-1,0,maliciosa
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,13,0,9,0,22,0,0,0,0,0,0,0,-1,0,maliciosa
2,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,28,39,9,0,76,0,0,2,2,1490,0,0,-1,8,maliciosa
2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,18,11,9,0,38,0,0,1,2,1043,0,1,-1,8,maliciosa
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,18,0,5,0,23,0,0,1,2,1043,0,1,-1,8,maliciosa
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18,7,0,0,25,0,0,1,2,1043,0,1,-1,8,maliciosa
2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,18,25,0,0,43,0,0,0,0,0,0,0,-1,0,maliciosa
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,15,9,0,42,0,0,0,0,0,0,0,-1,0,maliciosa
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,17,0,129,0,146,0,3,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,18,7,9,0,34,0,0,1,2,1043,0,1,-1,8,maliciosa
1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,22,5,4,0,31,0,0,2,2,1490,0,3,-1,8,maliciosa
1,1,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,17,24,8,0,49,0,0,1,2,2395,0,3,-1,8,maliciosa
1,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,13,19,9,0,41,0,0,1,2,1043,0,0,-1,8,maliciosa
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,15,0,0,0,15,1,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,17,0,16,0,33,0,0,1,2,1043,0,1,-1,8,maliciosa
1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,19,37,3,0,59,0,0,2,2,1490,0,3,-1,4,maliciosa
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,5,0,11,0,0,2,2,1490,0,4,-1,8,maliciosa
1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,13,6,8,0,27,0,0,1,2,1043,0,0,-1,8,maliciosa
2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,16,32,0,0,48,0,0,1,2,1043,0,0,-1,8,maliciosa
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,11,0,9,0,20,2,0,1,2,1043,0,0,-1,8,maliciosa
2,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,16,42,0,0,58,0,0,1,2,1043,0,0,-1,8,maliciosa
2,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,16,32,9,0,57,0,0,1,2,1043,0,0,-1,8,maliciosa
3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,14,7,12,0,33,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,27,24,0,0,51,0,0,1,2,1043,0,0,-1,8,maliciosa
1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,17,35,9,0,61,0,0,1,2,1043,0,0,-1,8,maliciosa
1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,17,45,0,0,62,0,0,1,2,1043,0,0,-1,8,maliciosa
1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,20,42,9,0,71,0,0,1,2,1043,0,0,-1,8,maliciosa
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,0,4,0,12,0,0,2,2,1490,0,2,-1,8,maliciosa
3,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,1,0,0,0,0,0,0,11,37,11,0,59,0,0,0,0,0,0,-1,-1,0,maliciosa
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,5,0,11,0,0,2,2,1490,0,4,-1,8,maliciosa
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,14,0,9,0,23,0,0,1,2,1043,0,0,-1,8,maliciosa
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,5,0,11,0,0,2,2,1490,0,4,156,8,maliciosa
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,-1,198,0,maliciosa
2,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,0,0,0,0,0,0,16,42,9,0,67,0,0,1,2,1043,0,0,18,8,maliciosa
1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18,6,8,0,32,0,0,1,2,1043,0,1,18,8,maliciosa
3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,12,32,0,0,44,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,0,0,0,0,0,12,32,80,0,124,0,3,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,1,0,0,0,0,0,0,11,37,13,0,61,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,1,0,12,30,0,0,42,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,16,0,13,0,29,0,0,1,2,1043,0,0,-1,8,maliciosa
3,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,12,31,9,0,52,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,21,25,32,0,78,0,3,2,2,1490,0,1,-1,8,maliciosa
1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,22,34,0,0,56,0,0,1,2,1043,0,-1,-1,8,maliciosa
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1,1,1,0,0,0,1,0,0,0,13,0,8,12,33,0,0,1,5,1291,0,0,-1,56,maliciosa
2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,21,58,0,0,79,0,0,2,2,1490,0,1,-1,8,maliciosa
2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,21,25,32,0,78,0,0,2,2,1490,0,1,-1,8,maliciosa
2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,21,58,0,0,79,0,0,2,2,1490,0,1,-1,8,maliciosa
2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,21,25,32,0,78,0,0,2,2,1490,0,1,-1,8,maliciosa
2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,21,58,0,0,79,0,2,2,2,1490,0,1,-1,8,maliciosa
2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,21,58,0,0,79,0,2,2,2,1490,0,1,-1,8,maliciosa
3,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,18,24,13,0,55,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,22,17,0,0,39,0,0,1,2,0,0,1,-1,8,maliciosa
2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,21,58,0,0,79,0,0,2,2,1490,0,1,-1,8,maliciosa
1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,22,26,0,0,48,0,0,2,2,1490,0,0,-1,8,maliciosa
1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,22,18,7,0,47,0,0,2,2,1490,0,0,-1,8,maliciosa
2,1,0,1,2,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,9,0,0,0,0,0,0,24,63,9,0,96,0,0,2,2,1491,0,3,1,7,maliciosa
3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,14,0,9,0,23,0,0,0,0,0,0,-1,162,0,maliciosa
3,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,15,39,11,0,65,0,0,0,0,0,0,-1,192,0,maliciosa
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,19,0,9,0,28,0,0,0,0,0,0,-1,5,0,maliciosa
2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,19,3,5,0,27,0,0,0,0,0,0,-1,5,0,maliciosa
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,-1,5,0,maliciosa
2,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,17,16,7,0,40,0,0,2,2,1491,0,1,16,6,maliciosa
2,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,17,19,9,0,45,0,0,2,2,1491,0,1,1,8,maliciosa
2,1,0,1,8,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,4,8,1,1,3,5,0,1,0,0,0,20,83,14,19,136,0,2,2,2,1491,0,1,18,6,maliciosa
3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,15,16,0,0,31,0,0,0,0,0,0,-1,184,0,maliciosa
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,15,0,14,0,29,0,0,0,0,0,0,-1,184,0,maliciosa
2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,23,9,10,0,42,0,0,2,2,1490,0,2,1,8,maliciosa
2,2,0,0,4,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,20,17,42,0,79,0,3,1,0,0,0,-1,-1,4,maliciosa
1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,27,15,9,0,51,0,0,0,0,0,0,-1,-1,0,maliciosa
1,2,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,0,0,26,20,10,0,56,0,0,0,0,0,0,0,-1,0,maliciosa
3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,15,20,3,0,38,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,1,0,13,24,9,0,46,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,2,3,1,1,1,4,0,0,1,0,0,0,14,0,0,45,59,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,17,45,13,0,75,0,0,2,2,1490,0,-1,-1,8,maliciosa
1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,12,11,7,0,30,0,0,2,2,1490,0,3,-1,8,maliciosa
2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,19,8,14,0,41,0,0,0,0,0,0,0,-1,0,maliciosa
2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,12,5,10,0,27,0,0,0,0,0,0,0,-1,0,maliciosa
3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,15,11,0,0,26,0,0,0,0,0,0,-1,-1,0,maliciosa
3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,34,9,0,0,43,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,23,22,9,0,54,0,0,2,2,1490,0,3,-1,8,maliciosa
3,0,0,5,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,2,0,0,0,0,0,0,11,70,24,0,105,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,31,8,0,0,39,0,1,2,2,1490,0,1,18,8,maliciosa
1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,6,0,0,15,0,0,0,0,0,0,0,-1,0,maliciosa
3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,14,56,8,0,78,0,2,0,0,0,0,-1,-1,0,maliciosa
1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,8,0,0,17,0,0,0,0,0,0,0,-1,0,maliciosa
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,6,0,15,0,0,0,0,0,0,0,-1,0,maliciosa
3,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,11,26,12,0,49,0,0,0,0,0,0,-1,-1,0,maliciosa
2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,21,5,13,0,39,0,3,1,2,0,0,3,-1,12,maliciosa
